# Farside Investors「Ethereum ETF Flow – All Data (US$m)」を 2026-09-22 にコピーしたもの
# 形式: 日付|ETHA,ETHB,FETH,ETHW,TETH,ETHV,QETH,EZET,MSSE,ETHE,ETH,Total
# 括弧はマイナス、「-」は値なし
15 Jul 2025|171.5,-,12.2,0.0,0.0,0.0,0.0,0.0,-,0.0,8.6,192.3
16 Jul 2025|499.2,-,113.3,14.4,0.0,3.7,3.7,5.1,-,33.0,54.2,726.6
17 Jul 2025|546.7,-,17.2,4.4,3.8,0.0,0.0,0.0,-,0.0,29.9,602.0
18 Jul 2025|394.9,-,(45.4),13.0,0.0,2.6,0.0,0.0,-,(27.9),65.3,402.5
21 Jul 2025|102.0,-,126.9,13.1,(0.4),0.0,0.0,0.0,-,0.0,54.9,296.5
22 Jul 2025|426.2,-,35.0,0.0,0.0,0.0,0.0,0.0,-,0.0,72.6,533.8
23 Jul 2025|324.6,-,3.6,0.0,0.0,4.0,0.0,0.0,-,0.0,0.0,332.2
24 Jul 2025|0.0,-,210.1,11.5,0.0,0.0,0.0,2.8,-,(18.5),25.3,231.2
25 Jul 2025|440.1,-,7.3,10.0,0.0,0.0,0.0,0.0,-,(23.5),18.9,452.8
28 Jul 2025|132.0,-,(49.2),0.0,0.0,0.0,0.0,0.0,-,(17.6),0.0,65.2
29 Jul 2025|223.7,-,0.0,0.0,(5.1),0.0,0.0,0.0,-,0.0,0.0,218.6
30 Jul 2025|20.3,-,(22.3),0.0,0.0,0.0,0.0,0.0,-,7.8,0.0,5.8
31 Jul 2025|18.2,-,5.6,0.0,0.0,0.0,0.0,0.0,-,(6.8),0.0,17.0
01 Aug 2025|0.0,-,(6.2),(40.3),(1.9),(5.2),(8.4),(5.4),-,(37.2),(47.7),(152.3)
04 Aug 2025|(375.0),-,(55.1),0.0,0.0,0.0,0.0,0.0,-,(7.0),(28.0),(465.1)
05 Aug 2025|88.8,-,0.0,0.0,3.6,5.2,0.0,0.0,-,(10.9),(13.4),73.3
06 Aug 2025|33.4,-,0.0,0.0,0.4,0.0,0.0,0.0,-,10.0,(8.7),35.1
07 Aug 2025|103.5,-,31.8,24.8,0.0,7.0,3.9,5.8,-,10.9,34.6,222.3
08 Aug 2025|254.7,-,132.3,7.8,0.0,0.0,1.2,0.0,-,26.8,38.2,461.0
11 Aug 2025|639.8,-,276.9,4.3,3.9,9.4,0.0,4.9,-,13.0,66.6,1018.8
12 Aug 2025|318.7,-,144.9,0.0,1.8,4.9,0.0,0.0,-,9.3,44.3,523.9
13 Aug 2025|500.9,-,154.7,10.8,0.0,0.0,0.0,3.6,-,7.8,51.3,729.1
14 Aug 2025|519.7,-,56.9,0.0,0.0,0.0,2.3,0.0,-,0.0,60.7,639.6
15 Aug 2025|338.1,-,(272.2),(15.8),(4.4),0.0,0.0,0.0,-,(101.7),(3.3),(59.3)
18 Aug 2025|(87.2),-,(78.4),(0.9),0.0,(4.8),0.0,(6.6),-,(18.7),0.0,(196.6)
19 Aug 2025|(6.3),-,(156.3),(39.8),0.0,(3.0),(7.4),(6.3),-,(122.0),(88.5),(429.6)
20 Aug 2025|(257.8),-,8.6,0.0,0.0,0.0,0.0,0.0,-,0.0,9.0,(240.2)
21 Aug 2025|233.6,-,28.5,7.0,0.0,6.2,0.0,0.0,-,5.9,6.4,287.6
22 Aug 2025|109.4,-,117.9,36.3,0.0,3.5,0.0,5.5,-,45.9,22.7,341.2
25 Aug 2025|314.9,-,87.4,9.7,5.6,0.0,2.2,0.0,-,(29.2),53.3,443.9
26 Aug 2025|323.1,-,85.5,0.0,0.0,0.0,0.0,0.0,-,5.3,41.1,455.0
27 Aug 2025|262.6,-,20.5,0.0,2.3,3.3,0.0,0.0,-,5.7,15.1,309.5
28 Aug 2025|67.6,-,(33.5),(1.3),0.0,0.0,0.0,0.0,-,0.0,6.3,39.1
29 Aug 2025|0.0,-,(51.0),(23.7),0.0,0.0,0.0,0.0,-,(28.6),(61.3),(164.6)
02 Sep 2025|0.0,-,(99.2),(24.2),(6.6),0.0,0.0,0.0,-,(5.3),0.0,(135.3)
03 Sep 2025|(151.4),-,65.8,20.8,0.0,0.0,0.0,0.0,-,0.0,26.6,(38.2)
04 Sep 2025|148.8,-,(216.7),(45.7),0.0,(17.2),(2.1),(1.6),-,(26.4),(6.4),(167.3)
05 Sep 2025|(309.9),-,(37.8),0.0,(14.7),0.0,0.0,0.0,-,(51.8),(32.6),(446.8)
08 Sep 2025|(192.7),-,75.2,0.0,0.0,0.0,0.0,0.0,-,9.5,11.3,(96.7)
09 Sep 2025|44.2,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,44.2
10 Sep 2025|74.5,-,49.5,8.4,7.1,11.1,4.3,0.0,-,8.9,7.7,171.5
11 Sep 2025|(17.4),-,88.3,19.6,0.0,0.0,0.0,3.4,-,14.6,4.6,113.1
12 Sep 2025|165.6,-,168.2,16.6,6.9,6.8,0.0,0.0,-,23.8,17.6,405.5
15 Sep 2025|363.2,-,(13.5),0.0,0.0,0.0,0.0,0.0,-,10.0,0.0,359.7
16 Sep 2025|(20.3),-,(48.1),6.7,0.0,0.0,0.0,0.0,-,0.0,0.0,(61.7)
17 Sep 2025|25.9,-,(29.2),(9.7),2.0,0.0,2.7,0.0,-,0.0,6.4,(1.9)
18 Sep 2025|0.0,-,159.4,17.5,0.0,0.0,0.0,3.5,-,9.8,22.9,213.1
19 Sep 2025|144.3,-,(53.4),(7.0),(6.0),(8.2),(4.4),0.0,-,(6.2),(11.3),47.8
22 Sep 2025|(15.1),-,(33.1),(22.3),0.0,0.0,0.0,0.0,-,0.0,(5.5),(76.0)
23 Sep 2025|0.0,-,(63.4),(23.9),0.0,0.0,0.0,0.0,-,(17.1),(36.4),(140.8)
24 Sep 2025|(26.5),-,(33.3),(4.5),(6.2),0.0,0.0,0.0,-,(8.9),0.0,(79.4)
25 Sep 2025|0.0,-,(158.1),(27.6),(2.4),(1.4),(2.3),(3.0),-,(30.3),(26.1),(251.2)
26 Sep 2025|(199.9),-,(74.4),0.0,8.0,0.0,0.0,0.0,-,17.9,0.0,(248.4)
29 Sep 2025|154.2,-,202.2,36.5,3.1,15.3,6.7,6.3,-,22.8,99.8,546.9
30 Sep 2025|127.5,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,127.5
01 Oct 2025|26.2,-,36.8,0.0,0.0,0.0,0.0,0.0,-,3.6,14.3,80.9
02 Oct 2025|177.1,-,60.7,46.5,2.7,3.3,0.0,0.0,-,4.1,12.7,307.1
03 Oct 2025|206.7,-,5.6,0.0,0.0,3.3,0.0,0.0,-,0.0,17.9,233.5
06 Oct 2025|92.6,-,23.5,27.0,0.0,5.2,0.0,0.0,-,14.8,18.7,181.8
07 Oct 2025|437.5,-,(25.7),0.0,3.6,0.0,0.0,0.0,-,0.0,5.5,420.9
08 Oct 2025|148.9,-,(63.1),0.0,0.0,0.0,0.0,0.0,-,(16.7),0.0,69.1
09 Oct 2025|39.3,-,(30.3),(8.1),(2.6),(4.8),(2.2),0.0,-,0.0,0.0,(8.7)
10 Oct 2025|(80.2),-,(30.1),(21.6),0.0,0.0,0.0,0.0,-,(30.6),(12.4),(174.9)
13 Oct 2025|(310.1),-,(19.1),(12.8),0.0,(9.3),0.0,(6.5),-,(21.0),(49.7),(428.5)
14 Oct 2025|0.0,-,154.6,13.3,0.0,10.5,0.0,7.8,-,15.2,34.8,236.2
15 Oct 2025|164.3,-,1.0,12.3,(8.0),0.0,0.0,0.0,-,0.0,0.0,169.6
16 Oct 2025|46.9,-,(11.6),(15.8),0.0,0.0,0.0,(2.9),-,(69.0),(4.4),(56.8)
17 Oct 2025|(146.1),-,(30.6),(20.6),0.0,(4.2),0.0,0.0,-,(26.1),(4.7),(232.3)
20 Oct 2025|(117.9),-,(27.8),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(145.7)
21 Oct 2025|42.5,-,59.1,0.0,0.0,4.4,0.0,0.0,-,13.1,22.6,141.7
22 Oct 2025|110.7,-,(49.5),0.0,0.0,0.0,0.0,0.0,-,(33.5),(46.6),(18.9)
23 Oct 2025|(23.4),-,(77.0),(8.8),0.0,(5.6),0.0,0.0,-,(5.7),(6.9),(127.4)
24 Oct 2025|(101.0),-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,7.4,(93.6)
27 Oct 2025|72.5,-,11.5,22.6,0.0,4.6,0.0,0.0,-,6.9,15.8,133.9
28 Oct 2025|76.4,-,99.3,0.0,0.0,0.0,0.0,0.0,-,(2.7),73.0,246.0
29 Oct 2025|21.4,-,(69.5),0.0,0.0,(4.3),0.0,0.0,-,(12.8),(16.2),(81.4)
30 Oct 2025|(118.0),-,(18.5),(31.1),(3.2),(2.7),(2.0),(4.2),-,0.0,(4.5),(184.2)
31 Oct 2025|(38.6),-,(27.1),(6.7),0.0,0.0,0.0,0.0,-,(13.7),(12.1),(98.2)
03 Nov 2025|(81.7),-,(25.1),(6.2),0.0,(2.6),0.0,0.0,-,(15.0),(5.1),(135.7)
04 Nov 2025|(111.1),-,(19.9),0.0,0.0,0.0,0.0,0.0,-,(19.8),(68.6),(219.4)
05 Nov 2025|(146.6),-,3.5,0.0,0.5,0.0,0.0,0.0,-,0.0,24.1,(118.5)
06 Nov 2025|8.0,-,4.9,3.1,0.0,0.0,0.0,0.0,-,(3.5),0.0,12.5
07 Nov 2025|34.4,-,(72.2),0.0,0.0,0.0,2.6,0.0,-,0.0,(11.4),(46.6)
10 Nov 2025|0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0
11 Nov 2025|(19.8),-,(3.4),(4.4),0.0,(3.8),0.0,0.0,-,0.0,(75.7),(107.1)
12 Nov 2025|(91.0),-,(19.6),0.0,0.0,0.0,0.0,0.0,-,(49.3),(23.8),(183.7)
13 Nov 2025|(137.3),-,(14.2),0.0,0.0,0.0,(4.4),0.0,-,(67.9),(35.8),(259.6)
14 Nov 2025|(173.3),-,0.0,0.0,0.0,0.0,0.0,0.0,-,(4.6),0.0,(177.9)
17 Nov 2025|(193.0),-,(3.0),0.0,0.0,0.0,0.0,0.0,-,2.5,10.8,(182.7)
18 Nov 2025|(165.1),-,0.0,19.1,0.0,4.6,0.0,4.8,-,0.0,62.4,(74.2)
19 Nov 2025|(24.6),-,0.0,0.0,0.0,0.0,2.9,0.0,-,(15.7),0.0,(37.4)
20 Nov 2025|(122.6),-,(90.5),(11.2),0.0,(18.7),0.0,0.0,-,(18.6),0.0,(261.6)
21 Nov 2025|(53.7),-,95.4,6.3,0.0,0.0,0.0,0.0,-,0.0,7.7,55.7
24 Nov 2025|92.6,-,(2.2),(4.3),0.7,0.0,0.0,0.0,-,0.0,9.8,96.6
25 Nov 2025|46.1,-,47.5,0.0,0.0,0.0,0.0,0.0,-,(23.3),8.3,78.6
26 Nov 2025|50.2,-,0.0,4.3,0.0,0.0,0.0,0.0,-,0.0,6.3,60.8
28 Nov 2025|68.3,-,0.0,0.0,0.0,0.0,0.0,0.0,-,8.3,0.0,76.6
01 Dec 2025|26.7,-,(31.6),0.0,0.0,(4.0),0.0,0.0,-,(49.8),(20.3),(79.0)
02 Dec 2025|(88.7),-,50.7,0.0,0.0,0.0,0.0,0.0,-,0.0,28.1,(9.9)
03 Dec 2025|53.0,-,34.4,4.5,0.0,0.0,0.0,0.0,-,27.6,20.7,140.2
04 Dec 2025|28.4,-,(17.9),0.0,0.0,0.0,0.0,0.0,-,(31.0),(21.0),(41.5)
05 Dec 2025|(75.2),-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(75.2)
08 Dec 2025|23.7,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,11.8,35.5
09 Dec 2025|35.3,-,51.5,17.9,1.7,14.6,0.0,0.0,-,11.5,45.2,177.7
10 Dec 2025|56.5,-,(6.8),0.0,0.0,0.0,0.0,0.0,-,0.0,7.9,57.6
11 Dec 2025|0.0,-,(3.2),0.0,2.1,0.0,0.0,0.0,-,(31.2),(10.0),(42.3)
12 Dec 2025|23.2,-,(6.1),0.0,0.0,0.0,0.0,0.0,-,(14.4),(22.1),(19.4)
15 Dec 2025|(139.1),-,(11.0),(13.0),0.0,(6.4),0.0,0.0,-,(35.1),(20.2),(224.8)
16 Dec 2025|(221.3),-,(2.9),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(224.2)
17 Dec 2025|(19.6),-,(2.8),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(22.4)
18 Dec 2025|(102.2),-,0.0,0.0,0.0,0.0,0.0,0.0,-,2.7,2.9,(96.6)
19 Dec 2025|(75.9),-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(75.9)
22 Dec 2025|0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,-,53.7,30.9,84.6
23 Dec 2025|(25.0),-,0.0,(14.0),0.0,0.0,0.0,(5.6),-,(50.9),0.0,(95.5)
24 Dec 2025|(22.3),-,0.0,0.0,0.0,0.0,0.0,0.0,-,(33.8),3.3,(52.8)
26 Dec 2025|(22.1),-,0.0,0.0,0.0,0.0,0.0,0.0,-,(16.6),0.0,(38.7)
29 Dec 2025|(13.3),-,3.7,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(9.6)
30 Dec 2025|0.0,-,3.7,0.0,0.0,0.0,0.0,0.0,-,50.2,14.0,67.9
31 Dec 2025|(21.5),-,(2.2),0.0,0.0,(14.1),0.0,(2.2),-,0.0,(32.0),(72.0)
02 Jan 2026|47.2,-,0.0,19.0,0.0,4.6,0.0,0.0,-,53.7,50.0,174.5
05 Jan 2026|102.9,-,21.8,19.7,0.0,0.0,0.0,0.0,-,1.3,22.3,168.0
06 Jan 2026|198.8,-,(1.6),1.4,1.6,0.0,0.0,0.0,-,(53.0),(32.5),114.7
07 Jan 2026|(6.6),-,(13.3),(11.2),0.0,(4.6),0.0,2.4,-,(52.0),(13.0),(98.3)
08 Jan 2026|(107.7),-,(4.6),0.0,0.0,(2.3),0.0,0.0,-,(31.7),(12.9),(159.2)
09 Jan 2026|(83.8),-,0.0,0.0,0.0,0.0,0.0,0.0,-,(10.0),0.0,(93.8)
12 Jan 2026|(79.9),-,0.0,0.0,5.0,0.0,0.0,0.0,-,50.7,29.3,5.1
13 Jan 2026|53.3,-,14.4,23.0,0.0,0.0,0.0,0.0,-,3.9,35.4,130.0
14 Jan 2026|81.6,-,5.9,8.0,0.0,3.7,0.0,0.0,-,32.4,43.5,175.1
15 Jan 2026|149.2,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,15.2,164.4
16 Jan 2026|14.9,-,0.0,0.0,0.0,0.0,0.0,0.0,-,(10.2),0.0,4.7
20 Jan 2026|(92.3),-,(51.5),(31.1),0.0,(5.5),0.0,0.0,-,(38.5),(11.1),(230.0)
21 Jan 2026|(250.3),-,(30.9),0.0,-,(4.4),0.0,0.0,-,(11.4),10.0,(287.0)
22 Jan 2026|(44.4),-,0.0,(15.2),0.0,0.0,0.0,0.0,-,7.9,9.7,(42.0)
23 Jan 2026|(44.5),-,4.4,0.0,0.0,0.0,0.0,0.0,-,(10.8),9.2,(41.7)
26 Jan 2026|(20.2),-,137.2,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,117.0
27 Jan 2026|(59.0),-,0.0,0.0,0.0,0.0,0.0,0.0,-,(14.6),10.0,(63.6)
28 Jan 2026|27.3,-,0.8,0.0,0.0,0.0,0.0,0.0,-,-,0.0,28.1
29 Jan 2026|(54.9),-,(59.2),(2.0),0.0,0.0,0.0,0.0,-,(13.1),(26.5),(155.7)
30 Jan 2026|(157.2),-,(95.7),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(252.9)
02 Feb 2026|(82.1),-,66.6,5.0,0.0,7.6,0.0,0.0,-,0.0,0.0,(2.9)
03 Feb 2026|42.9,-,(54.8),0.0,0.0,(2.5),1.1,0.0,-,8.2,19.1,14.0
04 Feb 2026|(58.9),-,(20.5),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(79.4)
05 Feb 2026|(8.5),-,(55.8),0.0,0.0,0.0,3.5,0.0,-,(27.1),7.1,(80.8)
06 Feb 2026|(45.4),-,4.6,11.8,0.0,3.0,2.5,0.0,-,0.0,6.8,(16.7)
09 Feb 2026|(45.0),-,67.3,(9.9),0.0,0.0,0.0,0.0,-,0.0,44.6,57.0
10 Feb 2026|0.0,-,0.5,0.0,0.0,0.0,0.0,0.0,-,0.0,13.3,13.8
11 Feb 2026|(29.4),-,(67.1),(16.7),0.0,0.0,0.0,0.0,-,(11.5),(4.4),(129.1)
12 Feb 2026|(29.0),-,(43.5),(6.2),(2.9),0.0,0.0,0.0,-,(13.4),(18.1),(113.1)
13 Feb 2026|(9.3),-,2.0,0.0,0.0,3.0,0.0,0.0,-,0.0,14.5,10.2
17 Feb 2026|22.9,-,14.4,0.0,0.0,0.0,0.0,0.0,-,0.0,11.3,48.6
18 Feb 2026|(29.9),-,(8.2),0.0,0.0,0.0,(3.7),0.0,-,0.0,0.0,(41.8)
19 Feb 2026|(96.8),-,(11.6),(3.3),0.0,0.0,0.0,0.0,-,0.0,(18.4),(130.1)
20 Feb 2026|1.8,-,(2.5),0.0,0.7,0.0,0.0,0.0,-,0.0,0.0,0.0
23 Feb 2026|(45.4),-,(1.4),0.0,0.0,(2.7),0.0,0.0,-,0.0,0.0,(49.5)
24 Feb 2026|0.0,-,(1.9),0.0,0.0,0.0,0.0,0.0,-,0.0,11.1,9.2
25 Feb 2026|31.3,-,61.9,1.5,0.0,3.0,0.0,0.0,-,33.9,25.6,157.2
26 Feb 2026|15.3,-,(19.2),0.0,7.6,0.0,(2.2),0.0,-,6.6,(1.5),6.6
27 Feb 2026|(43.0),-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(43.0)
02 Mar 2026|26.5,-,1.0,2.2,0.0,0.0,0.0,0.0,-,4.2,4.8,38.7
03 Mar 2026|41.9,-,(66.7),0.0,0.0,0.0,0.0,0.0,-,(4.7),18.7,(10.8)
04 Mar 2026|39.3,-,30.3,8.9,0.0,9.5,0.0,0.0,-,21.9,59.5,169.4
05 Mar 2026|30.3,-,(115.0),(3.6),(5.2),(3.8),2.7,0.0,-,(3.4),7.1,(90.9)
06 Mar 2026|(4.8),-,(67.6),0.0,0.0,(2.9),0.0,0.0,-,(1.6),(6.0),(82.9)
09 Mar 2026|(55.1),-,16.2,0.0,1.0,0.0,0.0,0.0,-,(13.4),0.0,(51.3)
10 Mar 2026|0.0,-,10.7,0.0,0.0,0.0,0.0,0.0,-,0.0,1.9,12.6
11 Mar 2026|18.8,0.0,19.1,0.0,0.0,0.0,0.0,0.0,-,0.0,19.1,57.0
12 Mar 2026|18.7,43.5,52.0,0.9,0.0,0.0,0.0,0.8,-,0.0,0.0,115.9
13 Mar 2026|32.4,2.2,(7.9),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,26.7
16 Mar 2026|(16.2),32.4,34.9,0.0,0.0,0.0,0.0,0.0,-,(15.2),0.0,35.9
17 Mar 2026|81.7,67.2,(35.5),0.0,0.0,0.0,0.0,0.0,-,9.4,15.4,138.2
18 Mar 2026|(1.3),1.1,(37.1),(4.7),0.0,(4.8),0.0,0.0,-,(8.9),0.0,(55.7)
19 Mar 2026|(102.3),7.7,(11.8),(5.8),(5.2),(7.1),(3.4),0.0,-,0.0,(8.5),(136.4)
20 Mar 2026|(31.5),5.5,(12.2),0.0,(0.7),0.0,0.0,(0.8),-,(2.3),0.0,(42.0)
23 Mar 2026|(15.7),1.1,(1.6),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(16.2)
24 Mar 2026|(25.0),2.2,(5.8),(1.5),1.1,-,0.0,0.0,-,(1.7),(10.0),(40.7)
25 Mar 2026|(33.4),1.1,23.8,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(8.5)
26 Mar 2026|(140.2),96.8,(24.0),(5.1),0.0,0.0,0.0,0.0,-,(13.8),(6.2),(92.5)
27 Mar 2026|(70.8),39.9,(8.9),0.0,0.0,0.0,0.0,0.0,-,0.0,(8.7),(48.5)
30 Mar 2026|(9.8),4.2,10.6,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,5.0
31 Mar 2026|24.7,1.1,1.6,1.2,2.6,0.0,0.0,0.0,-,0.0,0.0,31.2
01 Apr 2026|(32.3),5.5,(11.7),4.3,3.2,0.0,0.0,0.0,-,17.4,6.5,(7.1)
02 Apr 2026|(46.7),0.0,(7.7),0.0,0.0,0.0,0.0,0.0,-,(16.8),0.0,(71.2)
06 Apr 2026|60.8,0.0,40.1,0.0,2.1,0.0,0.0,0.0,-,2.8,14.4,120.2
07 Apr 2026|(16.5),0.0,(48.2),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(64.7)
08 Apr 2026|(20.6),44.2,(32.4),0.0,2.0,0.0,0.0,0.0,-,(6.1),(5.7),(18.6)
09 Apr 2026|90.9,13.7,(21.0),0.0,(5.5),0.0,0.0,(1.7),-,(0.9),9.7,85.2
10 Apr 2026|53.7,8.1,(0.6),0.0,3.7,0.0,0.0,0.0,-,0.0,0.0,64.9
13 Apr 2026|(4.1),5.8,3.9,0.0,(1.3),0.0,0.0,0.0,-,0.0,5.2,9.5
14 Apr 2026|10.5,1.2,38.1,0.0,0.0,0.0,0.0,0.0,-,0.0,3.3,53.1
15 Apr 2026|31.5,9.8,0.0,0.0,0.0,0.0,0.0,1.8,-,0.0,24.8,67.9
16 Apr 2026|30.5,0.0,0.0,(2.5),0.0,0.0,0.0,0.0,-,(16.7),6.7,18.0
17 Apr 2026|30.8,1.2,84.1,1.9,3.6,0.0,0.0,0.0,-,0.0,5.8,127.4
20 Apr 2026|76.1,13.2,(1.2),0.0,0.0,0.0,1.2,0.0,-,(17.1),(4.4),67.8
21 Apr 2026|37.0,15.5,(2.9),2.0,0.0,0.0,0.0,0.0,-,(12.1),3.9,43.4
22 Apr 2026|53.6,0.0,40.6,0.0,0.0,0.0,0.0,0.0,-,(9.2),11.4,96.4
23 Apr 2026|(21.0),0.0,(51.3),(3.3),(9.2),0.0,0.0,0.0,-,(10.9),19.8,(75.9)
24 Apr 2026|(7.7),32.3,(1.2),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,23.4
27 Apr 2026|(13.8),11.8,(48.4),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(50.4)
28 Apr 2026|(13.2),0.0,(1.7),0.0,0.0,0.0,0.0,0.0,-,(6.9),0.0,(21.8)
29 Apr 2026|(37.1),(2.3),(48.4),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(87.8)
30 Apr 2026|(50.6),29.1,(1.1),(3.6),0.0,0.0,0.0,0.0,-,(2.2),4.7,(23.7)
01 May 2026|43.2,5.9,49.4,1.3,1.4,0.0,0.0,0.0,-,0.0,0.0,101.2
04 May 2026|54.8,0.0,6.5,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,61.3
05 May 2026|69.5,2.4,24.2,0.0,1.4,0.0,0.0,0.0,-,0.0,0.0,97.5
06 May 2026|2.1,0.0,(0.6),0.0,0.0,0.0,0.0,0.0,-,0.0,10.0,11.5
07 May 2026|(26.3),0.0,(62.3),0.0,(2.9),0.0,0.0,0.0,-,(8.4),(3.7),(103.6)
08 May 2026|0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,3.6
11 May 2026|2.1,(1.2),(4.7),0.0,0.0,0.0,0.0,0.0,-,(7.6),(5.6),(17.0)
12 May 2026|(102.0),11.7,(37.0),0.0,0.0,(3.3),0.0,0.0,-,0.0,0.0,(130.6)
13 May 2026|(21.1),(1.2),(14.0),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(36.3)
14 May 2026|(13.2),(3.6),6.9,0.0,0.0,3.4,0.0,0.9,-,0.0,0.0,(5.6)
15 May 2026|(50.4),0.0,(11.1),0.0,0.0,0.0,0.0,0.0,-,0.0,(4.2),(65.7)
18 May 2026|(55.4),(2.2),(14.7),0.0,0.0,0.0,0.0,0.0,-,(4.0),(10.1),(86.4)
19 May 2026|(59.4),0.0,(3.7),0.8,0.0,0.0,0.0,0.0,-,0.0,0.0,(62.3)
20 May 2026|(30.9),4.4,(1.6),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(28.1)
21 May 2026|(38.0),3.3,0.0,2.1,0.0,0.0,0.0,0.0,-,0.0,0.0,(32.6)
22 May 2026|(5.6),0.0,(1.0),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(6.6)
26 May 2026|(1.9),0.0,(17.0),0.0,0.0,0.0,0.0,0.0,-,(7.9),(8.3),(35.1)
27 May 2026|(65.1),0.0,(2.0),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(67.1)
28 May 2026|(80.4),3.1,(15.1),0.0,0.0,0.0,0.0,0.0,-,(21.4),(7.6),(121.4)
29 May 2026|(40.7),9.3,10.5,1.4,1.5,0.0,0.0,0.0,-,0.0,0.0,(18.0)
01 Jun 2026|(35.0),0.0,(9.5),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(44.5)
02 Jun 2026|(44.3),(1.0),(15.6),0.0,0.0,0.0,0.0,0.0,-,(3.9),(25.4),(90.2)
03 Jun 2026|(51.6),0.0,(1.4),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(53.0)
04 Jun 2026|19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,19.3
05 Jun 2026|(13.2),4.0,-,0.0,0.0,-,0.0,0.0,-,3.2,0.0,(6.0)
08 Jun 2026|17.8,26.9,28.6,3.0,1.3,(3.7),0.5,0.0,-,0.0,8.0,82.4
09 Jun 2026|(8.5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,(17.4),(15.0),(40.9)
10 Jun 2026|(20.6),1.7,(16.6),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(35.5)
11 Jun 2026|8.6,0.0,(20.5),0.0,0.0,0.0,0.0,0.0,-,0.0,(4.0),(15.9)
12 Jun 2026|(4.5),0.0,(0.4),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(4.9)
15 Jun 2026|17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.8,3.1,22.5
16 Jun 2026|17.3,0.0,(2.2),(3.5),0.0,0.0,0.0,0.0,-,0.0,(2.0),9.6
17 Jun 2026|(9.0),0.0,(4.3),(0.5),(2.8),(0.6),0.0,0.0,-,(2.2),(9.9),(29.3)
18 Jun 2026|(12.8),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(12.8)
22 Jun 2026|(66.4),0.0,0.0,0.0,0.3,0.0,0.0,0.0,-,0.0,0.0,(66.1)
23 Jun 2026|(86.1),(1.7),15.7,0.0,0.0,0.0,0.0,0.0,-,0.0,(10.3),(82.4)
24 Jun 2026|(8.1),0.0,(15.7),0.0,0.0,0.0,0.0,0.0,-,0.0,(6.5),(30.3)
25 Jun 2026|(63.0),(2.4),(3.5),0.6,0.0,0.0,0.0,0.0,-,(8.1),(5.5),(81.9)
26 Jun 2026|(12.8),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(12.8)
29 Jun 2026|5.9,(37.5),5.3,0.0,0.0,0.0,0.0,0.0,-,2.1,(5.7),(29.9)
30 Jun 2026|(27.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(27.6)
01 Jul 2026|36.6,(1.7),(1.6),0.0,0.0,0.0,0.0,0.0,-,0.0,(18.5),14.8
02 Jul 2026|29.7,0.0,0.8,0.0,0.0,1.2,0.0,0.0,-,(2.7),0.0,29.0
